day,hour,day_type,speed_kmh,payload_kg,energy_kwh,timestamp,dow,is_weekend,distance_km,efficiency_kwh_100km,driving_regime
12,0,weekend,0.0,0.0,0.533,2026-01-17 00:00:00,5,1,0.0,,parked
12,1,weekend,0.0,0.0,0.541,2026-01-17 01:00:00,5,1,0.0,,parked
12,2,weekend,0.0,0.0,0.633,2026-01-17 02:00:00,5,1,0.0,,parked
12,3,weekend,0.0,0.0,0.666,2026-01-17 03:00:00,5,1,0.0,,parked
12,4,weekend,0.0,0.0,0.632,2026-01-17 04:00:00,5,1,0.0,,parked
12,5,weekend,87.23,881.5,36.219,2026-01-17 05:00:00,5,1,87.23,41.52,motorway
12,6,weekend,83.1,846.4,28.671,2026-01-17 06:00:00,5,1,83.1,34.5,motorway
12,7,weekend,78.16,787.4,28.387,2026-01-17 07:00:00,5,1,78.16,36.32,motorway
12,8,weekend,72.51,777.0,29.502,2026-01-17 08:00:00,5,1,72.51,40.69,motorway
12,9,weekend,68.58,712.5,24.898,2026-01-17 09:00:00,5,1,68.58,36.31,motorway
12,10,weekend,62.3,682.3,20.933,2026-01-17 10:00:00,5,1,62.3,33.6,motorway
12,11,weekend,57.93,624.7,19.921,2026-01-17 11:00:00,5,1,57.93,34.39,suburban
12,12,weekend,57.7,549.4,16.316,2026-01-17 12:00:00,5,1,57.7,28.28,suburban
12,13,weekend,55.55,532.2,14.386,2026-01-17 13:00:00,5,1,55.55,25.9,suburban
12,14,weekend,53.99,512.4,16.022,2026-01-17 14:00:00,5,1,53.99,29.68,suburban
12,15,weekend,52.72,441.0,14.123,2026-01-17 15:00:00,5,1,52.72,26.79,suburban
12,16,weekend,48.54,364.9,11.754,2026-01-17 16:00:00,5,1,48.54,24.22,suburban
12,17,weekend,52.02,352.0,12.703,2026-01-17 17:00:00,5,1,52.02,24.42,suburban
12,18,weekend,58.35,332.3,16.519,2026-01-17 18:00:00,5,1,58.35,28.31,suburban
12,19,weekend,69.47,288.7,23.127,2026-01-17 19:00:00,5,1,69.47,33.29,motorway
12,20,weekend,77.09,230.3,24.816,2026-01-17 20:00:00,5,1,77.09,32.19,motorway
12,21,weekend,80.09,160.0,33.433,2026-01-17 21:00:00,5,1,80.09,41.74,motorway
12,22,weekend,87.77,126.5,35.086,2026-01-17 22:00:00,5,1,87.77,39.97,motorway
12,23,weekend,0.0,0.0,0.63,2026-01-17 23:00:00,5,1,0.0,,parked
13,0,weekend,0.0,0.0,0.539,2026-01-18 00:00:00,6,1,0.0,,parked
13,1,weekend,0.0,0.0,0.521,2026-01-18 01:00:00,6,1,0.0,,parked
13,2,weekend,0.0,0.0,0.587,2026-01-18 02:00:00,6,1,0.0,,parked
13,3,weekend,0.0,0.0,0.614,2026-01-18 03:00:00,6,1,0.0,,parked
13,4,weekend,0.0,0.0,0.669,2026-01-18 04:00:00,6,1,0.0,,parked
13,5,weekend,86.04,669.7,32.617,2026-01-18 05:00:00,6,1,86.04,37.91,motorway
13,6,weekend,83.51,627.2,35.935,2026-01-18 06:00:00,6,1,83.51,43.03,motorway
13,7,weekend,81.96,608.4,30.186,2026-01-18 07:00:00,6,1,81.96,36.83,motorway
13,8,weekend,74.58,607.8,19.668,2026-01-18 08:00:00,6,1,74.58,26.37,motorway
13,9,weekend,67.59,540.0,16.64,2026-01-18 09:00:00,6,1,67.59,24.62,motorway
13,10,weekend,62.41,526.3,16.179,2026-01-18 10:00:00,6,1,62.41,25.92,motorway
13,11,weekend,60.98,477.7,14.168,2026-01-18 11:00:00,6,1,60.98,23.23,motorway
13,12,weekend,58.16,438.5,16.345,2026-01-18 12:00:00,6,1,58.16,28.1,suburban
13,13,weekend,54.79,381.0,9.796,2026-01-18 13:00:00,6,1,54.79,17.88,suburban
13,14,weekend,52.61,351.3,9.049,2026-01-18 14:00:00,6,1,52.61,17.2,suburban
13,15,weekend,54.77,329.1,13.364,2026-01-18 15:00:00,6,1,54.77,24.4,suburban
13,16,weekend,47.78,301.2,8.802,2026-01-18 16:00:00,6,1,47.78,18.42,suburban
13,17,weekend,50.52,254.6,10.478,2026-01-18 17:00:00,6,1,50.52,20.74,suburban
13,18,weekend,59.97,209.7,15.543,2026-01-18 18:00:00,6,1,59.97,25.92,suburban
13,19,weekend,68.96,202.2,15.738,2026-01-18 19:00:00,6,1,68.96,22.82,motorway
13,20,weekend,76.74,180.9,21.58,2026-01-18 20:00:00,6,1,76.74,28.12,motorway
13,21,weekend,83.63,129.8,33.058,2026-01-18 21:00:00,6,1,83.63,39.53,motorway
13,22,weekend,88.48,76.6,37.789,2026-01-18 22:00:00,6,1,88.48,42.71,motorway
13,23,weekend,0.0,0.0,0.572,2026-01-18 23:00:00,6,1,0.0,,parked
14,0,weekday,0.0,0.0,0.551,2026-01-19 00:00:00,0,0,0.0,,parked
14,1,weekday,0.0,0.0,0.535,2026-01-19 01:00:00,0,0,0.0,,parked
14,2,weekday,0.0,0.0,0.545,2026-01-19 02:00:00,0,0,0.0,,parked
14,3,weekday,0.0,0.0,0.641,2026-01-19 03:00:00,0,0,0.0,,parked
14,4,weekday,0.0,0.0,0.657,2026-01-19 04:00:00,0,0,0.0,,parked
14,5,weekday,84.47,983.6,34.529,2026-01-19 05:00:00,0,0,84.47,40.88,motorway
14,6,weekday,73.26,960.9,25.683,2026-01-19 06:00:00,0,0,73.26,35.06,motorway
14,7,weekday,58.39,941.2,15.989,2026-01-19 07:00:00,0,0,58.39,27.38,suburban
14,8,weekday,36.25,895.7,6.324,2026-01-19 08:00:00,0,0,36.25,17.45,suburban
14,9,weekday,36.31,818.3,6.445,2026-01-19 09:00:00,0,0,36.31,17.75,suburban
14,10,weekday,56.58,784.0,11.642,2026-01-19 10:00:00,0,0,56.58,20.58,suburban
14,11,weekday,77.45,738.0,26.704,2026-01-19 11:00:00,0,0,77.45,34.48,motorway
14,12,weekday,83.81,707.5,31.386,2026-01-19 12:00:00,0,0,83.81,37.45,motorway
14,13,weekday,86.52,613.7,32.369,2026-01-19 13:00:00,0,0,86.52,37.41,motorway
14,14,weekday,80.56,589.5,34.478,2026-01-19 14:00:00,0,0,80.56,42.8,motorway
14,15,weekday,73.49,503.8,21.57,2026-01-19 15:00:00,0,0,73.49,29.35,motorway
14,16,weekday,55.58,501.3,13.619,2026-01-19 16:00:00,0,0,55.58,24.5,suburban
14,17,weekday,36.73,430.6,7.485,2026-01-19 17:00:00,0,0,36.73,20.38,suburban
14,18,weekday,27.83,346.1,6.548,2026-01-19 18:00:00,0,0,27.83,23.53,urban
14,19,weekday,37.47,341.7,8.517,2026-01-19 19:00:00,0,0,37.47,22.73,suburban
14,20,weekday,56.2,246.7,13.577,2026-01-19 20:00:00,0,0,56.2,24.16,suburban
14,21,weekday,75.47,214.6,22.465,2026-01-19 21:00:00,0,0,75.47,29.77,motorway
14,22,weekday,79.66,115.2,30.233,2026-01-19 22:00:00,0,0,79.66,37.95,motorway
14,23,weekday,0.0,0.0,0.637,2026-01-19 23:00:00,0,0,0.0,,parked
15,0,weekday,0.0,0.0,0.592,2026-01-20 00:00:00,1,0,0.0,,parked
15,1,weekday,0.0,0.0,0.545,2026-01-20 01:00:00,1,0,0.0,,parked
15,2,weekday,0.0,0.0,0.487,2026-01-20 02:00:00,1,0,0.0,,parked
15,3,weekday,0.0,0.0,0.668,2026-01-20 03:00:00,1,0,0.0,,parked
15,4,weekday,0.0,0.0,0.648,2026-01-20 04:00:00,1,0,0.0,,parked
15,5,weekday,84.09,1193.3,23.016,2026-01-20 05:00:00,1,0,84.09,27.37,motorway
15,6,weekday,77.76,1127.6,20.873,2026-01-20 06:00:00,1,0,77.76,26.84,motorway
15,7,weekday,58.31,1017.4,13.082,2026-01-20 07:00:00,1,0,58.31,22.44,suburban
15,8,weekday,36.67,999.9,6.292,2026-01-20 08:00:00,1,0,36.67,17.16,suburban
15,9,weekday,38.21,949.7,7.395,2026-01-20 09:00:00,1,0,38.21,19.35,suburban
15,10,weekday,58.24,878.9,11.39,2026-01-20 10:00:00,1,0,58.24,19.56,suburban
15,11,weekday,74.25,839.1,21.803,2026-01-20 11:00:00,1,0,74.25,29.36,motorway
15,12,weekday,82.92,772.4,29.277,2026-01-20 12:00:00,1,0,82.92,35.31,motorway
15,13,weekday,84.8,732.8,24.436,2026-01-20 13:00:00,1,0,84.8,28.82,motorway
15,14,weekday,85.68,665.1,29.199,2026-01-20 14:00:00,1,0,85.68,34.08,motorway
15,15,weekday,72.72,580.1,26.897,2026-01-20 15:00:00,1,0,72.72,36.99,motorway
15,16,weekday,54.85,515.8,17.709,2026-01-20 16:00:00,1,0,54.85,32.29,suburban
15,17,weekday,35.48,495.2,7.461,2026-01-20 17:00:00,1,0,35.48,21.03,suburban
15,18,weekday,28.84,391.4,6.646,2026-01-20 18:00:00,1,0,28.84,23.04,urban
15,19,weekday,37.28,350.1,7.909,2026-01-20 19:00:00,1,0,37.28,21.22,suburban
15,20,weekday,55.25,290.5,15.208,2026-01-20 20:00:00,1,0,55.25,27.53,suburban
15,21,weekday,74.33,230.8,21.641,2026-01-20 21:00:00,1,0,74.33,29.11,motorway
15,22,weekday,84.91,203.7,27.318,2026-01-20 22:00:00,1,0,84.91,32.17,motorway
15,23,weekday,0.0,0.0,0.666,2026-01-20 23:00:00,1,0,0.0,,parked
16,0,weekday,0.0,0.0,0.572,2026-01-21 00:00:00,2,0,0.0,,parked
16,1,weekday,0.0,0.0,0.573,2026-01-21 01:00:00,2,0,0.0,,parked
16,2,weekday,0.0,0.0,0.656,2026-01-21 02:00:00,2,0,0.0,,parked
16,3,weekday,0.0,0.0,0.482,2026-01-21 03:00:00,2,0,0.0,,parked
16,4,weekday,0.0,0.0,0.675,2026-01-21 04:00:00,2,0,0.0,,parked
16,5,weekday,85.68,685.6,25.36,2026-01-21 05:00:00,2,0,85.68,29.6,motorway
16,6,weekday,75.26,614.2,25.075,2026-01-21 06:00:00,2,0,75.26,33.32,motorway
16,7,weekday,57.15,557.1,14.328,2026-01-21 07:00:00,2,0,57.15,25.07,suburban
16,8,weekday,35.19,573.0,5.72,2026-01-21 08:00:00,2,0,35.19,16.25,suburban
16,9,weekday,34.97,524.4,6.75,2026-01-21 09:00:00,2,0,34.97,19.3,suburban
16,10,weekday,57.5,500.6,14.97,2026-01-21 10:00:00,2,0,57.5,26.03,suburban
16,11,weekday,77.37,454.1,30.191,2026-01-21 11:00:00,2,0,77.37,39.02,motorway
16,12,weekday,87.2,456.8,26.498,2026-01-21 12:00:00,2,0,87.2,30.39,motorway
16,13,weekday,87.91,415.8,37.462,2026-01-21 13:00:00,2,0,87.91,42.61,motorway
16,14,weekday,82.58,371.2,34.317,2026-01-21 14:00:00,2,0,82.58,41.56,motorway
16,15,weekday,71.67,346.8,24.295,2026-01-21 15:00:00,2,0,71.67,33.9,motorway
16,16,weekday,56.75,291.9,13.626,2026-01-21 16:00:00,2,0,56.75,24.01,suburban
16,17,weekday,34.13,269.0,5.97,2026-01-21 17:00:00,2,0,34.13,17.49,suburban
16,18,weekday,23.57,206.3,4.819,2026-01-21 18:00:00,2,0,23.57,20.45,urban
16,19,weekday,37.12,170.4,6.528,2026-01-21 19:00:00,2,0,37.12,17.59,suburban
16,20,weekday,56.07,211.7,12.898,2026-01-21 20:00:00,2,0,56.07,23.0,suburban
16,21,weekday,72.15,125.6,19.373,2026-01-21 21:00:00,2,0,72.15,26.85,motorway
16,22,weekday,82.33,128.4,25.133,2026-01-21 22:00:00,2,0,82.33,30.53,motorway
16,23,weekday,0.0,0.0,0.629,2026-01-21 23:00:00,2,0,0.0,,parked
17,0,weekday,0.0,0.0,0.523,2026-01-22 00:00:00,3,0,0.0,,parked
17,1,weekday,0.0,0.0,0.586,2026-01-22 01:00:00,3,0,0.0,,parked
17,2,weekday,0.0,0.0,0.589,2026-01-22 02:00:00,3,0,0.0,,parked
17,3,weekday,0.0,0.0,0.558,2026-01-22 03:00:00,3,0,0.0,,parked
17,4,weekday,0.0,0.0,0.587,2026-01-22 04:00:00,3,0,0.0,,parked
17,5,weekday,87.23,1200.0,26.415,2026-01-22 05:00:00,3,0,87.23,30.28,motorway
17,6,weekday,76.39,1200.0,21.639,2026-01-22 06:00:00,3,0,76.39,28.33,motorway
17,7,weekday,59.02,1197.1,15.381,2026-01-22 07:00:00,3,0,59.02,26.06,suburban
17,8,weekday,35.95,1137.6,6.709,2026-01-22 08:00:00,3,0,35.95,18.66,suburban
17,9,weekday,33.4,1062.6,7.186,2026-01-22 09:00:00,3,0,33.4,21.51,suburban
17,10,weekday,56.42,977.6,12.985,2026-01-22 10:00:00,3,0,56.42,23.01,suburban
17,11,weekday,74.94,930.5,21.502,2026-01-22 11:00:00,3,0,74.94,28.69,motorway
17,12,weekday,83.54,846.7,30.648,2026-01-22 12:00:00,3,0,83.54,36.69,motorway
17,13,weekday,86.91,787.8,40.818,2026-01-22 13:00:00,3,0,86.91,46.97,motorway
17,14,weekday,82.83,766.0,28.133,2026-01-22 14:00:00,3,0,82.83,33.96,motorway
17,15,weekday,73.86,677.9,18.716,2026-01-22 15:00:00,3,0,73.86,25.34,motorway
17,16,weekday,55.95,579.7,12.081,2026-01-22 16:00:00,3,0,55.95,21.59,suburban
17,17,weekday,33.68,502.7,4.087,2026-01-22 17:00:00,3,0,33.68,12.13,suburban
17,18,weekday,27.72,453.5,5.446,2026-01-22 18:00:00,3,0,27.72,19.65,urban
17,19,weekday,36.32,353.3,6.784,2026-01-22 19:00:00,3,0,36.32,18.68,suburban
17,20,weekday,56.1,349.6,12.249,2026-01-22 20:00:00,3,0,56.1,21.83,suburban
17,21,weekday,71.6,279.0,22.012,2026-01-22 21:00:00,3,0,71.6,30.74,motorway
17,22,weekday,85.2,192.8,34.897,2026-01-22 22:00:00,3,0,85.2,40.96,motorway
17,23,weekday,0.0,0.0,0.619,2026-01-22 23:00:00,3,0,0.0,,parked
18,0,weekday,0.0,0.0,0.52,2026-01-23 00:00:00,4,0,0.0,,parked
18,1,weekday,0.0,0.0,0.583,2026-01-23 01:00:00,4,0,0.0,,parked
18,2,weekday,0.0,0.0,0.553,2026-01-23 02:00:00,4,0,0.0,,parked
18,3,weekday,0.0,0.0,0.607,2026-01-23 03:00:00,4,0,0.0,,parked
18,4,weekday,0.0,0.0,0.65,2026-01-23 04:00:00,4,0,0.0,,parked
18,5,weekday,86.7,1136.7,25.03,2026-01-23 05:00:00,4,0,86.7,28.87,motorway
18,6,weekday,76.84,1048.1,18.394,2026-01-23 06:00:00,4,0,76.84,23.94,motorway
18,7,weekday,55.5,985.2,10.6,2026-01-23 07:00:00,4,0,55.5,19.1,suburban
18,8,weekday,33.08,952.9,5.729,2026-01-23 08:00:00,4,0,33.08,17.32,suburban
18,9,weekday,35.44,867.3,6.0,2026-01-23 09:00:00,4,0,35.44,16.93,suburban
18,10,weekday,58.0,796.1,14.669,2026-01-23 10:00:00,4,0,58.0,25.29,suburban
18,11,weekday,76.37,795.3,26.215,2026-01-23 11:00:00,4,0,76.37,34.33,motorway
18,12,weekday,82.88,681.4,34.22,2026-01-23 12:00:00,4,0,82.88,41.29,motorway
18,13,weekday,85.73,644.6,27.263,2026-01-23 13:00:00,4,0,85.73,31.8,motorway
18,14,weekday,81.8,623.8,28.593,2026-01-23 14:00:00,4,0,81.8,34.95,motorway
18,15,weekday,73.4,591.8,20.901,2026-01-23 15:00:00,4,0,73.4,28.48,motorway
18,16,weekday,57.33,529.5,12.356,2026-01-23 16:00:00,4,0,57.33,21.55,suburban
18,17,weekday,38.62,458.4,7.24,2026-01-23 17:00:00,4,0,38.62,18.75,suburban
18,18,weekday,27.42,397.9,5.319,2026-01-23 18:00:00,4,0,27.42,19.4,urban
18,19,weekday,36.7,322.6,6.559,2026-01-23 19:00:00,4,0,36.7,17.87,suburban
18,20,weekday,52.97,286.6,13.361,2026-01-23 20:00:00,4,0,52.97,25.22,suburban
18,21,weekday,73.11,239.3,29.245,2026-01-23 21:00:00,4,0,73.11,40.0,motorway
18,22,weekday,84.62,121.2,39.897,2026-01-23 22:00:00,4,0,84.62,47.15,motorway
18,23,weekday,0.0,0.0,0.678,2026-01-23 23:00:00,4,0,0.0,,parked
19,0,weekend,0.0,0.0,0.562,2026-01-24 00:00:00,5,1,0.0,,parked
19,1,weekend,0.0,0.0,0.578,2026-01-24 01:00:00,5,1,0.0,,parked
19,2,weekend,0.0,0.0,0.504,2026-01-24 02:00:00,5,1,0.0,,parked
19,3,weekend,0.0,0.0,0.626,2026-01-24 03:00:00,5,1,0.0,,parked
19,4,weekend,0.0,0.0,0.604,2026-01-24 04:00:00,5,1,0.0,,parked
19,5,weekend,82.56,447.5,29.301,2026-01-24 05:00:00,5,1,82.56,35.49,motorway
19,6,weekend,83.73,436.2,32.961,2026-01-24 06:00:00,5,1,83.73,39.37,motorway
19,7,weekend,79.26,416.6,28.147,2026-01-24 07:00:00,5,1,79.26,35.51,motorway
19,8,weekend,74.22,338.0,22.883,2026-01-24 08:00:00,5,1,74.22,30.83,motorway
19,9,weekend,69.53,350.2,19.237,2026-01-24 09:00:00,5,1,69.53,27.67,motorway
19,10,weekend,62.83,361.9,13.457,2026-01-24 10:00:00,5,1,62.83,21.42,motorway
19,11,weekend,59.88,304.2,11.301,2026-01-24 11:00:00,5,1,59.88,18.87,suburban
19,12,weekend,57.86,250.5,10.372,2026-01-24 12:00:00,5,1,57.86,17.93,suburban
19,13,weekend,56.58,228.4,12.089,2026-01-24 13:00:00,5,1,56.58,21.37,suburban
19,14,weekend,53.79,233.4,9.766,2026-01-24 14:00:00,5,1,53.79,18.16,suburban
19,15,weekend,51.26,241.9,8.939,2026-01-24 15:00:00,5,1,51.26,17.44,suburban
19,16,weekend,49.83,200.5,9.756,2026-01-24 16:00:00,5,1,49.83,19.58,suburban
19,17,weekend,52.11,142.4,10.228,2026-01-24 17:00:00,5,1,52.11,19.63,suburban
19,18,weekend,57.47,160.3,12.459,2026-01-24 18:00:00,5,1,57.47,21.68,suburban
19,19,weekend,65.4,134.4,18.561,2026-01-24 19:00:00,5,1,65.4,28.38,motorway
19,20,weekend,76.41,62.1,26.322,2026-01-24 20:00:00,5,1,76.41,34.45,motorway
19,21,weekend,81.44,92.1,36.95,2026-01-24 21:00:00,5,1,81.44,45.37,motorway
19,22,weekend,84.66,19.7,36.338,2026-01-24 22:00:00,5,1,84.66,42.92,motorway
19,23,weekend,0.0,0.0,0.574,2026-01-24 23:00:00,5,1,0.0,,parked
20,0,weekend,0.0,0.0,0.532,2026-01-25 00:00:00,6,1,0.0,,parked
20,1,weekend,0.0,0.0,0.505,2026-01-25 01:00:00,6,1,0.0,,parked
20,2,weekend,0.0,0.0,0.521,2026-01-25 02:00:00,6,1,0.0,,parked
20,3,weekend,0.0,0.0,0.722,2026-01-25 03:00:00,6,1,0.0,,parked
20,4,weekend,0.0,0.0,0.69,2026-01-25 04:00:00,6,1,0.0,,parked
20,5,weekend,85.39,684.9,33.173,2026-01-25 05:00:00,6,1,85.39,38.85,motorway
20,6,weekend,83.86,644.9,27.598,2026-01-25 06:00:00,6,1,83.86,32.91,motorway
20,7,weekend,81.4,587.7,27.1,2026-01-25 07:00:00,6,1,81.4,33.29,motorway
20,8,weekend,74.74,573.1,23.713,2026-01-25 08:00:00,6,1,74.74,31.73,motorway
20,9,weekend,66.43,560.1,16.912,2026-01-25 09:00:00,6,1,66.43,25.46,motorway
20,10,weekend,63.46,502.7,16.663,2026-01-25 10:00:00,6,1,63.46,26.26,motorway
20,11,weekend,58.61,465.2,11.987,2026-01-25 11:00:00,6,1,58.61,20.45,suburban
20,12,weekend,58.93,478.4,17.418,2026-01-25 12:00:00,6,1,58.93,29.56,suburban
20,13,weekend,57.02,386.5,11.614,2026-01-25 13:00:00,6,1,57.02,20.37,suburban
20,14,weekend,53.29,354.8,10.415,2026-01-25 14:00:00,6,1,53.29,19.54,suburban
20,15,weekend,53.33,323.3,11.699,2026-01-25 15:00:00,6,1,53.33,21.94,suburban
20,16,weekend,50.75,281.6,10.01,2026-01-25 16:00:00,6,1,50.75,19.72,suburban
20,17,weekend,53.36,246.4,11.441,2026-01-25 17:00:00,6,1,53.36,21.44,suburban
20,18,weekend,61.53,255.4,13.272,2026-01-25 18:00:00,6,1,61.53,21.57,motorway
20,19,weekend,66.53,218.8,12.869,2026-01-25 19:00:00,6,1,66.53,19.34,motorway
20,20,weekend,73.81,176.9,20.083,2026-01-25 20:00:00,6,1,73.81,27.21,motorway
20,21,weekend,82.11,142.2,19.507,2026-01-25 21:00:00,6,1,82.11,23.76,motorway
20,22,weekend,85.05,96.0,17.954,2026-01-25 22:00:00,6,1,85.05,21.11,motorway
20,23,weekend,0.0,0.0,0.602,2026-01-25 23:00:00,6,1,0.0,,parked
21,0,weekday,0.0,0.0,0.537,2026-01-26 00:00:00,0,0,0.0,,parked
21,1,weekday,0.0,0.0,0.478,2026-01-26 01:00:00,0,0,0.0,,parked
21,2,weekday,0.0,0.0,0.587,2026-01-26 02:00:00,0,0,0.0,,parked
21,3,weekday,0.0,0.0,0.674,2026-01-26 03:00:00,0,0,0.0,,parked
21,4,weekday,0.0,0.0,0.576,2026-01-26 04:00:00,0,0,0.0,,parked
21,5,weekday,85.53,1200.0,27.708,2026-01-26 05:00:00,0,0,85.53,32.4,motorway
21,6,weekday,78.03,1200.0,26.096,2026-01-26 06:00:00,0,0,78.03,33.44,motorway
21,7,weekday,57.61,1200.0,12.605,2026-01-26 07:00:00,0,0,57.61,21.88,suburban
21,8,weekday,36.47,1163.6,6.648,2026-01-26 08:00:00,0,0,36.47,18.23,suburban
21,9,weekday,35.12,1093.9,5.485,2026-01-26 09:00:00,0,0,35.12,15.62,suburban
21,10,weekday,57.08,1023.1,10.449,2026-01-26 10:00:00,0,0,57.08,18.31,suburban
21,11,weekday,76.21,973.6,18.984,2026-01-26 11:00:00,0,0,76.21,24.91,motorway
21,12,weekday,85.32,894.2,22.705,2026-01-26 12:00:00,0,0,85.32,26.61,motorway
21,13,weekday,83.36,809.9,20.127,2026-01-26 13:00:00,0,0,83.36,24.14,motorway
21,14,weekday,83.89,728.9,23.816,2026-01-26 14:00:00,0,0,83.89,28.39,motorway
21,15,weekday,74.05,683.8,17.653,2026-01-26 15:00:00,0,0,74.05,23.84,motorway
21,16,weekday,57.2,614.8,10.496,2026-01-26 16:00:00,0,0,57.2,18.35,suburban
21,17,weekday,34.95,567.7,6.738,2026-01-26 17:00:00,0,0,34.95,19.28,suburban
21,18,weekday,28.24,467.9,6.164,2026-01-26 18:00:00,0,0,28.24,21.83,urban
21,19,weekday,36.93,422.0,6.134,2026-01-26 19:00:00,0,0,36.93,16.61,suburban
21,20,weekday,53.84,315.9,9.155,2026-01-26 20:00:00,0,0,53.84,17.0,suburban
21,21,weekday,75.75,298.2,20.289,2026-01-26 21:00:00,0,0,75.75,26.78,motorway
21,22,weekday,85.05,193.2,32.313,2026-01-26 22:00:00,0,0,85.05,37.99,motorway
21,23,weekday,0.0,0.0,0.638,2026-01-26 23:00:00,0,0,0.0,,parked
22,0,weekday,0.0,0.0,0.58,2026-01-27 00:00:00,1,0,0.0,,parked
22,1,weekday,0.0,0.0,0.53,2026-01-27 01:00:00,1,0,0.0,,parked
22,2,weekday,0.0,0.0,0.485,2026-01-27 02:00:00,1,0,0.0,,parked
22,3,weekday,0.0,0.0,0.597,2026-01-27 03:00:00,1,0,0.0,,parked
22,4,weekday,0.0,0.0,0.709,2026-01-27 04:00:00,1,0,0.0,,parked
22,5,weekday,83.93,1200.0,26.785,2026-01-27 05:00:00,1,0,83.93,31.91,motorway
22,6,weekday,76.44,1200.0,21.384,2026-01-27 06:00:00,1,0,76.44,27.97,motorway
22,7,weekday,56.68,1131.0,14.263,2026-01-27 07:00:00,1,0,56.68,25.16,suburban
22,8,weekday,36.22,1088.1,5.092,2026-01-27 08:00:00,1,0,36.22,14.06,suburban
22,9,weekday,30.89,1001.3,6.728,2026-01-27 09:00:00,1,0,30.89,21.78,suburban
22,10,weekday,54.25,928.4,14.372,2026-01-27 10:00:00,1,0,54.25,26.49,suburban
22,11,weekday,78.29,885.9,19.758,2026-01-27 11:00:00,1,0,78.29,25.24,motorway
22,12,weekday,83.78,840.9,26.49,2026-01-27 12:00:00,1,0,83.78,31.62,motorway
22,13,weekday,85.81,743.0,24.687,2026-01-27 13:00:00,1,0,85.81,28.77,motorway
22,14,weekday,85.3,696.2,18.497,2026-01-27 14:00:00,1,0,85.3,21.68,motorway
22,15,weekday,71.84,608.0,14.793,2026-01-27 15:00:00,1,0,71.84,20.59,motorway
22,16,weekday,52.36,562.6,6.698,2026-01-27 16:00:00,1,0,52.36,12.79,suburban
22,17,weekday,35.22,489.4,5.279,2026-01-27 17:00:00,1,0,35.22,14.99,suburban
22,18,weekday,28.37,407.9,4.345,2026-01-27 18:00:00,1,0,28.37,15.32,urban
22,19,weekday,35.04,398.3,4.783,2026-01-27 19:00:00,1,0,35.04,13.65,suburban
22,20,weekday,54.76,320.1,9.849,2026-01-27 20:00:00,1,0,54.76,17.99,suburban
22,21,weekday,72.68,238.7,18.859,2026-01-27 21:00:00,1,0,72.68,25.95,motorway
22,22,weekday,82.79,181.5,27.365,2026-01-27 22:00:00,1,0,82.79,33.05,motorway
22,23,weekday,0.0,0.0,0.609,2026-01-27 23:00:00,1,0,0.0,,parked
23,0,holiday,0.0,0.0,0.59,2026-01-28 00:00:00,2,0,0.0,,parked
23,1,holiday,0.0,0.0,0.575,2026-01-28 01:00:00,2,0,0.0,,parked
23,2,holiday,0.0,0.0,0.61,2026-01-28 02:00:00,2,0,0.0,,parked
23,3,holiday,0.0,0.0,0.598,2026-01-28 03:00:00,2,0,0.0,,parked
23,4,holiday,0.0,0.0,0.67,2026-01-28 04:00:00,2,0,0.0,,parked
23,5,holiday,86.51,623.5,27.691,2026-01-28 05:00:00,2,0,86.51,32.01,motorway
23,6,holiday,83.79,596.4,26.95,2026-01-28 06:00:00,2,0,83.79,32.16,motorway
23,7,holiday,85.46,559.3,29.811,2026-01-28 07:00:00,2,0,85.46,34.88,motorway
23,8,holiday,81.28,516.0,32.053,2026-01-28 08:00:00,2,0,81.28,39.44,motorway
23,9,holiday,77.3,504.3,23.979,2026-01-28 09:00:00,2,0,77.3,31.02,motorway
23,10,holiday,76.87,462.8,18.404,2026-01-28 10:00:00,2,0,76.87,23.94,motorway
23,11,holiday,73.8,408.4,25.215,2026-01-28 11:00:00,2,0,73.8,34.17,motorway
23,12,holiday,71.98,434.5,22.869,2026-01-28 12:00:00,2,0,71.98,31.77,motorway
23,13,holiday,71.87,383.3,22.956,2026-01-28 13:00:00,2,0,71.87,31.94,motorway
23,14,holiday,74.0,343.3,23.175,2026-01-28 14:00:00,2,0,74.0,31.32,motorway
23,15,holiday,76.09,321.1,17.005,2026-01-28 15:00:00,2,0,76.09,22.35,motorway
23,16,holiday,80.71,304.9,24.659,2026-01-28 16:00:00,2,0,80.71,30.55,motorway
23,17,holiday,83.41,250.1,31.507,2026-01-28 17:00:00,2,0,83.41,37.77,motorway
23,18,holiday,87.33,197.0,31.967,2026-01-28 18:00:00,2,0,87.33,36.6,motorway
23,19,holiday,87.94,224.2,32.848,2026-01-28 19:00:00,2,0,87.94,37.35,motorway
23,20,holiday,86.05,168.1,29.409,2026-01-28 20:00:00,2,0,86.05,34.18,motorway
23,21,holiday,86.14,139.2,26.291,2026-01-28 21:00:00,2,0,86.14,30.52,motorway
23,22,holiday,92.22,100.3,40.509,2026-01-28 22:00:00,2,0,92.22,43.93,motorway
23,23,holiday,0.0,0.0,0.534,2026-01-28 23:00:00,2,0,0.0,,parked
24,0,weekday,0.0,0.0,0.632,2026-01-29 00:00:00,3,0,0.0,,parked
24,1,weekday,0.0,0.0,0.582,2026-01-29 01:00:00,3,0,0.0,,parked
