day,hour,day_type,vehicles,load_kw,timestamp
86,3,weekday,3,15.1,2025-03-28 03:00:00
86,4,weekday,0,6.8,2025-03-28 04:00:00
86,5,weekday,0,7.81,2025-03-28 05:00:00
86,6,weekday,5,22.85,2025-03-28 06:00:00
86,7,weekday,13,80.42,2025-03-28 07:00:00
86,8,weekday,22,123.04,2025-03-28 08:00:00
86,9,weekday,18,101.48,2025-03-28 09:00:00
86,10,weekday,17,82.57,2025-03-28 10:00:00
86,11,weekday,16,86.49,2025-03-28 11:00:00
86,12,weekday,14,71.9,2025-03-28 12:00:00
86,13,weekday,17,63.33,2025-03-28 13:00:00
86,14,weekday,18,78.21,2025-03-28 14:00:00
86,15,weekday,12,57.9,2025-03-28 15:00:00
86,16,weekday,15,70.64,2025-03-28 16:00:00
86,17,weekday,21,98.58,2025-03-28 17:00:00
86,18,weekday,23,119.04,2025-03-28 18:00:00
86,19,weekday,24,116.34,2025-03-28 19:00:00
86,20,weekday,16,69.25,2025-03-28 20:00:00
86,21,weekday,5,19.18,2025-03-28 21:00:00
86,22,weekday,7,29.68,2025-03-28 22:00:00
86,23,weekday,0,3.23,2025-03-28 23:00:00
87,0,weekend,0,5.54,2025-03-29 00:00:00
87,1,weekend,3,17.11,2025-03-29 01:00:00
87,2,weekend,3,18.06,2025-03-29 02:00:00
87,3,weekend,0,6.76,2025-03-29 03:00:00
87,4,weekend,0,8.62,2025-03-29 04:00:00
87,5,weekend,4,24.55,2025-03-29 05:00:00
87,6,weekend,4,24.48,2025-03-29 06:00:00
87,7,weekend,7,40.26,2025-03-29 07:00:00
87,8,weekend,12,70.52,2025-03-29 08:00:00
87,9,weekend,22,96.95,2025-03-29 09:00:00
87,10,weekend,28,118.85,2025-03-29 10:00:00
87,11,weekend,31,109.25,2025-03-29 11:00:00
87,12,weekend,32,150.55,2025-03-29 12:00:00
87,13,weekend,33,126.67,2025-03-29 13:00:00
87,14,weekend,37,141.85,2025-03-29 14:00:00
87,15,weekend,38,196.59,2025-03-29 15:00:00
87,16,weekend,36,149.19,2025-03-29 16:00:00
87,17,weekend,32,165.75,2025-03-29 17:00:00
87,18,weekend,20,109.23,2025-03-29 18:00:00
87,19,weekend,14,76.41,2025-03-29 19:00:00
87,20,weekend,10,44.46,2025-03-29 20:00:00
87,21,weekend,2,12.39,2025-03-29 21:00:00
87,22,weekend,0,3.16,2025-03-29 22:00:00
87,23,weekend,4,18.74,2025-03-29 23:00:00
88,0,holiday,0,3.6,2025-03-30 00:00:00
88,1,holiday,0,5.67,2025-03-30 01:00:00
88,2,holiday,0,6.9,2025-03-30 02:00:00
88,3,holiday,0,8.33,2025-03-30 03:00:00
88,4,holiday,3,14.87,2025-03-30 04:00:00
88,5,holiday,2,13.59,2025-03-30 05:00:00
88,6,holiday,8,41.86,2025-03-30 06:00:00
88,7,holiday,14,60.16,2025-03-30 07:00:00
88,8,holiday,23,126.36,2025-03-30 08:00:00
88,9,holiday,34,148.07,2025-03-30 09:00:00
88,10,holiday,49,293.92,2025-03-30 10:00:00
88,11,holiday,54,212.05,2025-03-30 11:00:00
88,12,holiday,59,236.03,2025-03-30 12:00:00
88,13,holiday,56,222.53,2025-03-30 13:00:00
88,14,holiday,53,200.06,2025-03-30 14:00:00
88,15,holiday,34,160.05,2025-03-30 15:00:00
88,16,holiday,24,82.4,2025-03-30 16:00:00
88,17,holiday,16,73.63,2025-03-30 17:00:00
88,18,holiday,5,31.84,2025-03-30 18:00:00
88,19,holiday,3,16.45,2025-03-30 19:00:00
88,20,holiday,5,30.09,2025-03-30 20:00:00
88,21,holiday,3,14.48,2025-03-30 21:00:00
88,22,holiday,0,3.04,2025-03-30 22:00:00
88,23,holiday,2,11.95,2025-03-30 23:00:00
89,0,weekend,3,17.59,2025-03-31 00:00:00
89,1,weekend,2,14.1,2025-03-31 01:00:00
89,2,weekend,4,19.59,2025-03-31 02:00:00
89,3,weekend,0,6.52,2025-03-31 03:00:00
89,4,weekend,4,14.71,2025-03-31 04:00:00
89,5,weekend,2,14.56,2025-03-31 05:00:00
89,6,weekend,2,17.56,2025-03-31 06:00:00
89,7,weekend,8,46.58,2025-03-31 07:00:00
89,8,weekend,13,73.18,2025-03-31 08:00:00
89,9,weekend,21,143.9,2025-03-31 09:00:00
89,10,weekend,25,123.76,2025-03-31 10:00:00
89,11,weekend,32,117.89,2025-03-31 11:00:00
89,12,weekend,34,91.6,2025-03-31 12:00:00
89,13,weekend,35,145.49,2025-03-31 13:00:00
89,14,weekend,33,138.88,2025-03-31 14:00:00
89,15,weekend,39,189.56,2025-03-31 15:00:00
89,16,weekend,37,143.14,2025-03-31 16:00:00
89,17,weekend,29,165.31,2025-03-31 17:00:00
89,18,weekend,25,135.89,2025-03-31 18:00:00
89,19,weekend,18,106.73,2025-03-31 19:00:00
89,20,weekend,9,58.79,2025-03-31 20:00:00
89,21,weekend,4,23.08,2025-03-31 21:00:00
89,22,weekend,1,8.3,2025-03-31 22:00:00
89,23,weekend,0,4.81,2025-03-31 23:00:00
